Palm_Position_X,Palm_Position_Y,Palm_Position_Z,Palm_Velocity_X,Palm_Velocity_Y,Palm_Velocity_Z,thumb,index,middle,ring,pinky
-28.361692,153.81654,55.494408,1.9213079,0.5766751,1.8450769,1,1,1,1,1
-28.329641,153.81305,55.527374,2.3315325,0.30381697,2.3050697,1,1,1,1,1
-28.295904,153.80858,55.56168,2.7288501,0.08452566,2.7269485,1,1,1,1,1
-28.248058,153.79675,55.606598,3.3918207,-0.29766324,3.301806,1,1,1,1,1
-28.198917,153.7807,55.648933,3.983084,-0.70896894,3.7089803,1,1,1,1,1
-28.137344,153.74277,55.69777,4.73147,-1.661353,4.1477475,1,1,1,1,1
-28.077396,153.68253,55.74249,5.2007923,-3.0137136,4.3217683,1,1,1,1,1
-28.02546,153.61792,55.782352,5.3526273,-4.1540437,4.3474274,1,1,1,1,1
-27.974854,153.52475,55.824707,5.3744326,-5.8063407,4.4031754,1,1,1,1,1
-27.918283,153.39886,55.875305,5.601784,-8.0233345,4.718896,1,1,1,1,1
-27.870243,153.27895,55.924725,5.4877253,-9.413061,4.8947706,1,1,1,1,1
-27.829119,153.16934,55.971725,5.201592,-10.109934,4.9532766,1,1,1,1,1
-27.790493,153.0631,56.018337,4.895413,-10.459896,4.9598193,1,1,1,1,1
-27.757797,152.96396,56.06304,4.512199,-10.5302925,4.923163,1,1,1,1,1
-27.724566,152.86064,56.110928,4.264392,-10.7357645,5.006566,1,1,1,1,1
-27.691671,152.75826,56.1589,4.0266585,-10.729149,5.010207,1,1,1,1,1
-27.659927,152.666,56.20415,3.9125874,-10.660216,5.044313,1,1,1,1,1
-27.623955,152.56151,56.257042,3.768337,-10.460073,5.052376,1,1,1,1,1
-27.596756,152.47914,56.300716,3.654547,-10.3564005,5.1227417,1,1,1,1,1
-27.562286,152.3818,56.35727,3.5656712,-10.09449,5.244243,1,1,1,1,1
-27.537125,152.30898,56.402775,3.4557955,-9.832764,5.3459797,1,1,1,1,1
-27.510626,152.21518,56.48002,3.2586513,-9.828144,6.1367593,1,1,1,1,1
-27.492344,152.14078,56.55074,2.9275723,-9.417588,6.6216846,1,1,1,1,1
-27.458914,152.03668,56.693245,1.850304,-5.874262,5.702084,1,1,1,1,1
-27.447369,152.00627,56.74087,1.681315,-5.1478405,5.5474133,1,1,1,1,1
-27.428604,151.9612,56.829334,1.7796179,-5.07264,6.678442,1,1,1,1,1
-27.407637,151.92311,56.924015,1.914818,-4.7997336,7.6716123,1,1,1,1,1
-27.38757,151.90688,57.035076,1.9913077,-3.9549825,8.9108715,1,1,1,1,1
-27.36822,151.90564,57.145912,1.9905912,-2.8326707,9.638454,1,1,1,1,1
-27.349371,151.93825,57.261593,2.0340106,-1.0739402,10.596579,1,1,1,1,1
-27.330162,152.00351,57.403645,2.0475874,1.2104952,11.943293,1,1,1,1,1
-27.309555,152.0946,57.554558,2.0994136,3.639497,13.17916,1,1,1,1,1
-27.283133,152.21948,57.71303,2.3145804,6.4162517,14.305202,1,1,1,1,1
-27.246307,152.37924,57.8793,2.7790837,9.454691,15.314328,1,1,1,1,1
-27.209257,152.56406,58.04936,3.1258175,12.420254,16.18816,1,1,1,1,1
-27.161987,152.76755,58.229084,3.690461,15.140283,17.133188,1,1,1,1,1
-27.105978,153.05228,58.43164,4.360673,19.560478,18.497252,1,1,1,1,1
-27.043772,153.34483,58.6281,4.9637647,22.67344,19.022276,1,1,1,1,1
-26.980766,153.60106,58.797688,5.5577445,24.420248,19.098064,1,1,1,1,1
-26.897688,153.84763,58.976585,6.5270743,25.077906,19.188766,1,1,1,1,1
-26.82353,154.04634,59.124134,6.920408,23.97538,18.20877,1,1,1,1,1
-26.749329,154.26445,59.272373,7.237873,23.89117,17.615366,1,1,1,1,1
-26.67347,154.47287,59.41855,7.5226793,23.554089,17.139196,1,1,1,1,1
-26.595951,154.67822,59.563663,7.771184,23.196482,16.747902,1,1,1,1,1
-26.52343,154.84515,59.68647,7.779668,21.718027,15.749714,1,1,1,1,1
-26.454884,154.98535,59.79254,7.709556,19.96422,14.611843,1,1,1,1,1
-26.387945,155.10912,59.887997,7.5532246,18.055878,13.362886,1,1,1,1,1
-26.324377,155.219,59.973495,7.395877,16.398115,12.263242,1,1,1,1,1
-26.264336,155.3262,60.052425,7.1220055,15.004902,11.18342,1,1,1,1,1
-26.211208,155.42798,60.12294,6.7107515,13.83038,10.1462555,1,1,1,1,1
-26.166496,155.50786,60.186066,6.227869,12.461225,9.279633,1,1,1,1,1
-26.124472,155.57074,60.245514,5.701265,10.766092,8.399159,1,1,1,1,1
-26.09331,155.61838,60.29549,5.100307,9.288951,7.6381106,1,1,1,1,1
-26.064104,155.66849,60.346195,4.557443,8.20661,7.037001,1,1,1,1,1
-26.04077,155.71155,60.392277,3.9579434,7.158737,6.415535,1,1,1,1,1
-26.015305,155.74944,60.435955,3.6133683,6.2875543,5.929845,1,1,1,1,1
-25.997725,155.7831,60.476494,3.1630688,5.5975566,5.5478544,1,1,1,1,1
-25.981665,155.81729,60.51693,2.742255,5.027614,5.1810584,1,1,1,1,1
-25.973484,155.84383,60.551876,2.2430172,4.4647994,4.8329425,1,1,1,1,1
-25.965883,155.87077,60.588284,1.8254849,3.990794,4.5389194,1,1,1,1,1
-25.96343,155.89062,60.619576,1.4027904,3.5092633,4.2573905,1,1,1,1,1
-25.96014,155.9102,60.65247,1.1045924,3.1074646,4.047243,1,1,1,1,1
-25.960949,155.92845,60.684303,0.7706724,2.792156,3.8816514,1,1,1,1,1
-25.962759,155.94485,60.72591,0.50004005,2.5098467,4.0608673,1,1,1,1,1
-25.967684,155.9767,60.78386,0.20685147,2.7481344,4.640246,1,1,1,1,1
-25.968431,156.00514,60.83871,0.12749815,2.8658772,5.0479555,1,1,1,1,1
-25.962358,156.07143,60.930035,0.27468276,4.048412,6.361699,1,1,1,1,1
-25.957266,156.1243,61.00755,0.35566524,4.564312,7.0016975,1,1,1,1,1
-25.968287,156.17256,61.077923,-0.079073,4.7484384,7.1727843,1,1,1,1,1
-25.995094,156.29588,61.17844,-0.86778,7.119152,8.15831,1,1,1,1,1
-26.018993,156.4127,61.2657,-1.3629316,8.758559,8.611997,1,1,1,1,1
-26.038567,156.52684,61.3527,-1.5688735,9.728766,8.801289,1,1,1,1,1
-26.066477,156.6703,61.436543,-1.9738537,11.341344,8.864882,1,1,1,1,1
-26.070469,156.76775,61.483147,-1.5446498,11.1418495,7.8097005,1,1,1,1,1
-26.08193,156.83331,61.508625,-1.4649143,10.045323,6.4176817,1,1,1,1,1
-26.093739,156.89748,61.52961,-1.393542,9.049213,5.177777,1,1,1,1,1
-26.098976,156.95891,61.548206,-1.1775436,8.485181,4.348543,1,1,1,1,1
-26.099874,157.03845,61.568447,-0.874067,8.51896,3.7421467,1,1,1,1,1
-26.096846,157.1281,61.589478,-0.52825886,8.744701,3.2876153,1,1,1,1,1
-26.077864,157.22974,61.6133,0.19526605,9.493432,3.1288106,1,1,1,1,1
-26.05195,157.34396,61.63712,0.9283016,10.30657,2.9763887,1,1,1,1,1
-26.025154,157.45801,61.657814,1.4801996,10.863727,2.7656162,1,1,1,1,1
-25.988895,157.56238,61.679546,2.1456728,10.8631115,2.6194985,1,1,1,1,1
-25.952154,157.65869,61.69594,2.6965168,10.903511,2.4198277,1,1,1,1,1
-25.903912,157.75688,61.710934,3.3762507,10.723727,2.1745496,1,1,1,1,1
-25.841713,157.87859,61.718452,4.316295,11.405336,1.7913913,1,1,1,1,1
-25.782541,157.994,61.723576,4.94675,11.820733,1.4594483,1,1,1,1,1
-25.728329,158.1004,61.727722,5.2104344,11.747147,1.1769863,1,1,1,1,1
-25.67479,158.1912,61.730244,5.35974,11.176168,0.9203658,1,1,1,1,1
-25.614365,158.27867,61.73174,5.669925,10.655058,0.70436007,1,1,1,1,1
-25.531874,158.35172,61.733177,6.596074,9.901799,0.55145216,1,1,1,1,1
-25.420334,158.43825,61.73364,8.163518,9.790897,0.41247293,1,1,1,1,1
-25.294952,158.54204,61.72731,9.693357,10.208994,0.10474792,1,1,1,1,1
-25.152807,158.63208,61.7202,11.208083,9.999398,-0.14049238,1,1,1,1,1
-25.005503,158.71074,61.713364,12.653979,9.677728,-0.31106034,1,1,1,1,1
-24.872887,158.76692,61.694458,13.122572,8.66157,-0.7978407,1,1,1,1,1
-24.717052,158.83435,61.67069,14.0540285,8.2051735,-1.2867316,1,1,1,1,1
-24.534138,158.89174,61.65134,15.813216,7.722949,-1.5272187,1,1,1,1,1
-24.319527,158.93576,61.632885,17.86723,6.8806677,-1.6566936,1,1,1,1,1
-24.115509,158.98752,61.61693,18.904308,6.4687033,-1.6632442,1,1,1,1,1
-23.895239,159.04004,61.606533,19.425287,5.9696646,-1.4427532,1,1,1,1,1
-23.706764,159.05052,61.60017,20.835678,4.9155703,-1.3081189,1,1,1,1,1
-23.457602,159.07031,61.596035,22.301477,4.084317,-1.0527285,1,1,1,1,1
-23.245047,159.02861,61.59027,22.770147,1.7039607,-0.9442243,1,1,1,1,1
-23.051464,159.00633,61.583237,22.059381,0.53908896,-0.88480234,1,1,1,1,1
-22.839558,159.03687,61.582275,22.43473,1.3210739,-0.67007655,1,1,1,1,1
-22.63841,159.06404,61.581017,22.320623,1.7813148,-0.52202404,1,1,1,1,1
-22.431894,159.08125,61.581093,22.339779,1.8048855,-0.3733208,1,1,1,1,1
-22.250214,159.09123,61.581154,21.385263,1.5854766,-0.26380524,1,1,1,1,1
-22.073496,159.09224,61.58585,20.955753,1.1844895,-0.04849126,1,1,1,1,1
-21.894083,159.08679,61.58847,20.545145,0.6872655,0.044754624,1,1,1,1,1
-21.745068,159.07796,61.58782,19.250471,0.22457798,0.012352985,1,1,1,1,1
-21.606857,159.0626,61.588394,18.138115,-0.30500358,0.026453858,1,1,1,1,1
-21.453262,159.04594,61.58703,17.70128,-0.72540146,-0.02246779,1,1,1,1,1
